clusterID	comparison	p-value
chr11:107650403-107654171:-	SRR12801023_SRR12801024	0.0071459779192388
chr11:107650403-107654171:-	SRR12801020_SRR12801024	0.6080209519511338
chr11:107650908-107654171:-	SRR12801019_SRR12801023	1.0
chr11:107650908-107654171:-	SRR12801019_SRR12801020	1.0
chr11:107650908-107654171:-	SRR12801019_SRR12801024	0.0235686174559029
chr11:107650908-107654171:-	SRR12801023_SRR12801020	1.0
chr11:107650908-107654171:-	SRR12801023_SRR12801024	0.0344724508126916
chr11:107650908-107654171:-	SRR12801020_SRR12801024	0.9072022828173012
chr11:112085462-112085977:+	SRR12801019_SRR12801023	1.0
chr11:112085462-112085977:+	SRR12801019_SRR12801020	1.0
chr11:112085462-112085977:+	SRR12801019_SRR12801024	0.0675532101488721
chr11:112085462-112085977:+	SRR12801023_SRR12801020	0.0216566068324285
chr11:112085462-112085977:+	SRR12801023_SRR12801024	0.0001428081009621
chr11:112085462-112085977:+	SRR12801020_SRR12801024	1.0
chr11:112085462-112086639:+	SRR12801019_SRR12801023	1.0
chr11:112085462-112086639:+	SRR12801019_SRR12801020	0.4849834569936213
chr11:112085462-112086639:+	SRR12801019_SRR12801024	0.0058289709972999
chr11:112085462-112086639:+	SRR12801023_SRR12801020	0.2057348024399336
chr11:112085462-112086639:+	SRR12801023_SRR12801024	0.0014261181717861
chr11:112085462-112086639:+	SRR12801020_SRR12801024	1.0
chr11:112085462-112086639:-	SRR12801019_SRR12801023	1.0
chr11:112085462-112086639:-	SRR12801019_SRR12801020	0.0698383041880546
chr11:112085462-112086639:-	SRR12801019_SRR12801024	3.085743956236489e-05
chr11:112085462-112086639:-	SRR12801023_SRR12801020	0.0191594052205474
chr11:112085462-112086639:-	SRR12801023_SRR12801024	1.2359060991447009e-05
chr11:112085462-112086639:-	SRR12801020_SRR12801024	1.0
chr11:112086310-112086639:-	SRR12801019_SRR12801023	1.0
chr11:112086310-112086639:-	SRR12801019_SRR12801020	0.2498249577838878
chr11:112086310-112086639:-	SRR12801019_SRR12801024	0.0001855730282269
chr11:112086310-112086639:-	SRR12801023_SRR12801020	0.211787049637155
chr11:112086310-112086639:-	SRR12801023_SRR12801024	0.0003980971306274
chr11:112086310-112086639:-	SRR12801020_SRR12801024	1.0
chr11:112228673-112230625:+	SRR12801019_SRR12801023	1.0
chr11:112228673-112230625:+	SRR12801019_SRR12801020	1.0
chr11:112228673-112230625:+	SRR12801019_SRR12801024	0.4709788827664234
chr11:112228673-112230625:+	SRR12801023_SRR12801020	0.7740089975361264
chr11:112228673-112230625:+	SRR12801023_SRR12801024	0.0489964184529896
chr11:112228673-112230625:+	SRR12801020_SRR12801024	1.0
chr11:117296961-117315534:-	SRR12801019_SRR12801023	1.0
chr11:117296961-117315534:-	SRR12801019_SRR12801020	0.1217112537994302
chr11:117296961-117315534:-	SRR12801019_SRR12801024	0.5000953911761374
chr11:117296961-117315534:-	SRR12801023_SRR12801020	0.0048621850217854
chr11:117296961-117315534:-	SRR12801023_SRR12801024	0.1700216457789037
chr11:117296961-117315534:-	SRR12801020_SRR12801024	1.0
chr11:117297209-117315534:-	SRR12801019_SRR12801023	1.0
chr11:117297209-117315534:-	SRR12801019_SRR12801020	0.1217112537994302
chr11:117297209-117315534:-	SRR12801019_SRR12801024	0.5000953911761374
chr11:117297209-117315534:-	SRR12801023_SRR12801020	0.0048621850217854
chr11:117297209-117315534:-	SRR12801023_SRR12801024	0.1700216457789037
chr11:117297209-117315534:-	SRR12801020_SRR12801024	1.0
chr11:118534355-118534506:+	SRR12801019_SRR12801023	1.0
chr11:118534355-118534506:+	SRR12801019_SRR12801020	1.0
chr11:118534355-118534506:+	SRR12801019_SRR12801024	0.000749623926716
chr11:118534355-118534506:+	SRR12801023_SRR12801020	1.0
chr11:118534355-118534506:+	SRR12801023_SRR12801024	0.3124978520153015
chr11:118534355-118534506:+	SRR12801020_SRR12801024	0.0246563951533448
chr11:119017545-119017957:-	SRR12801019_SRR12801023	1.0
chr11:119017545-119017957:-	SRR12801019_SRR12801020	0.0001998547748998
chr11:119017545-119017957:-	SRR12801019_SRR12801024	0.0001250912939025
chr11:119017545-119017957:-	SRR12801023_SRR12801020	3.3260133389437315e-08
chr11:119017545-119017957:-	SRR12801023_SRR12801024	2.497211991224849e-08
chr11:119017545-119017957:-	SRR12801020_SRR12801024	1.0
chr11:119017545-119018281:-	SRR12801019_SRR12801023	1.0
chr11:119017545-119018281:-	SRR12801019_SRR12801020	3.1666543557973805e-10
chr11:119017545-119018281:-	SRR12801019_SRR12801024	1.805763816373546e-10
chr11:119017545-119018281:-	SRR12801023_SRR12801020	8.487072171767922e-13
chr11:119017545-119018281:-	SRR12801023_SRR12801024	5.395700421249314e-13
chr11:119017545-119018281:-	SRR12801020_SRR12801024	1.0
chr11:119018053-119018281:-	SRR12801019_SRR12801023	1.0
chr11:119018053-119018281:-	SRR12801019_SRR12801020	7.901595221133608e-08
chr11:119018053-119018281:-	SRR12801019_SRR12801024	1.67768525776912e-07
chr11:119018053-119018281:-	SRR12801023_SRR12801020	3.6117333690038686e-11
chr11:119018053-119018281:-	SRR12801023_SRR12801024	1.1041360463006496e-10
chr11:119018053-119018281:-	SRR12801020_SRR12801024	1.0
chr11:119026080-119026602:+	SRR12801019_SRR12801023	1.0
chr11:119026080-119026602:+	SRR12801019_SRR12801020	0.5169211107012041
chr11:119026080-119026602:+	SRR12801019_SRR12801024	1.0
chr11:119026080-119026602:+	SRR12801023_SRR12801020	0.0007244563985444
chr11:119026080-119026602:+	SRR12801023_SRR12801024	1.0
chr11:119026080-119026602:+	SRR12801020_SRR12801024	0.0104229633486785
chr11:119026080-119026936:+	SRR12801019_SRR12801023	1.0
chr11:119026080-119026936:+	SRR12801019_SRR12801020	0.8844074218329061
chr11:119026080-119026936:+	SRR12801019_SRR12801024	1.0
chr11:119026080-119026936:+	SRR12801023_SRR12801020	0.0048154956665631
chr11:119026080-119026936:+	SRR12801023_SRR12801024	1.0
chr11:119026080-119026936:+	SRR12801020_SRR12801024	0.077596720771986
chr11:119026080-119026936:-	SRR12801019_SRR12801023	1.0
chr11:119026080-119026936:-	SRR12801019_SRR12801020	0.3888266518777448
chr11:119026080-119026936:-	SRR12801019_SRR12801024	1.0
chr11:119026080-119026936:-	SRR12801023_SRR12801020	0.0006455670664812
chr11:119026080-119026936:-	SRR12801023_SRR12801024	1.0
chr11:119026080-119026936:-	SRR12801020_SRR12801024	0.0268438728455919
chr11:119026688-119026936:-	SRR12801019_SRR12801023	1.0
chr11:119026688-119026936:-	SRR12801019_SRR12801020	0.4392104778003917
chr11:119026688-119026936:-	SRR12801019_SRR12801024	1.0
chr11:119026688-119026936:-	SRR12801023_SRR12801020	0.0004459675945645
chr11:119026688-119026936:-	SRR12801023_SRR12801024	1.0
chr11:119026688-119026936:-	SRR12801020_SRR12801024	0.1036057127415103
chr11:119056167-119057019:-	SRR12801019_SRR12801023	1.0
chr11:119056167-119057019:-	SRR12801019_SRR12801020	1.0
chr11:119056167-119057019:-	SRR12801019_SRR12801024	0.1089956310036333
chr11:119056167-119057019:-	SRR12801023_SRR12801020	1.0
chr11:119056167-119057019:-	SRR12801023_SRR12801024	0.0370961578790614
chr11:119056167-119057019:-	SRR12801020_SRR12801024	1.0
chr11:120325368-120327440:+	SRR12801019_SRR12801023	1.0
chr11:120325368-120327440:+	SRR12801019_SRR12801020	1.0
chr11:120325368-120327440:+	SRR12801019_SRR12801024	0.0406908858964112
chr11:120325368-120327440:+	SRR12801023_SRR12801020	0.3551034740585728
chr11:120325368-120327440:+	SRR12801023_SRR12801024	0.0053625717491158
chr11:120325368-120327440:+	SRR12801020_SRR12801024	1.0
chr11:123059724-123059815:-	SRR12801019_SRR12801023	1.0
chr11:123059724-123059815:-	SRR12801019_SRR12801020	1.0
chr11:123059724-123059815:-	SRR12801019_SRR12801024	1.0
chr11:123059724-123059815:-	SRR12801023_SRR12801020	0.2687050106083624
chr11:123059724-123059815:-	SRR12801023_SRR12801024	0.0066535950261155
chr11:123059724-123059815:-	SRR12801020_SRR12801024	1.0
chr11:123060028-123060115:-	SRR12801019_SRR12801023	1.0
chr11:123060028-123060115:-	SRR12801019_SRR12801020	1.0
chr11:123060028-123060115:-	SRR12801019_SRR12801024	0.0104546385634601
chr11:123060028-123060115:-	SRR12801023_SRR12801020	0.4287086181300868
chr11:123060028-123060115:-	SRR12801023_SRR12801024	0.0007295697017007
chr11:123060028-123060115:-	SRR12801020_SRR12801024	0.4017617056017659
chr11:124876932-124877266:+	SRR12801019_SRR12801023	0.8598193173159203
chr11:124876932-124877266:+	SRR12801019_SRR12801020	1.0
chr11:124876932-124877266:+	SRR12801019_SRR12801024	1.0
chr11:124876932-124877266:+	SRR12801023_SRR12801020	0.0030646966296316
chr11:124876932-124877266:+	SRR12801023_SRR12801024	1.0
chr11:124876932-124877266:+	SRR12801020_SRR12801024	0.4254791781054444
chr11:124876932-124877518:+	SRR12801019_SRR12801023	1.0
chr11:124876932-124877518:+	SRR12801019_SRR12801020	0.1968292362518551
chr11:124876932-124877518:+	SRR12801019_SRR12801024	1.0
chr11:124876932-124877518:+	SRR12801023_SRR12801020	1.820644456871136e-05
chr11:124876932-124877518:+	SRR12801023_SRR12801024	0.3037577069296767
chr11:124876932-124877518:+	SRR12801020_SRR12801024	0.8330247127580793
chr11:124877309-124877518:+	SRR12801019_SRR12801023	1.0
chr11:124877309-124877518:+	SRR12801019_SRR12801020	1.0
chr11:124877309-124877518:+	SRR12801019_SRR12801024	1.0
chr11:124877309-124877518:+	SRR12801023_SRR12801020	0.0184454359969599
chr11:124877309-124877518:+	SRR12801023_SRR12801024	0.3841853525813798
chr11:124877309-124877518:+	SRR12801020_SRR12801024	1.0
chr11:125101303-125102131:-	SRR12801019_SRR12801023	1.0
chr11:125101303-125102131:-	SRR12801019_SRR12801020	0.2002567202796934
chr11:125101303-125102131:-	SRR12801019_SRR12801024	0.0012222806240305
chr11:125101303-125102131:-	SRR12801023_SRR12801020	0.4183435879916721
chr11:125101303-125102131:-	SRR12801023_SRR12801024	0.006709195276099
chr11:125101303-125102131:-	SRR12801020_SRR12801024	1.0
chr11:125102317-125102636:+	SRR12801019_SRR12801023	1.0
chr11:125102317-125102636:+	SRR12801019_SRR12801020	1.0
chr11:125102317-125102636:+	SRR12801019_SRR12801024	0.0403610623412844
chr11:125102317-125102636:+	SRR12801023_SRR12801020	1.0
chr11:125102317-125102636:+	SRR12801023_SRR12801024	0.79545993255752
chr11:125102317-125102636:+	SRR12801020_SRR12801024	0.7548465143905014
chr11:125102317-125102733:-	SRR12801019_SRR12801023	1.0
chr11:125102317-125102733:-	SRR12801019_SRR12801020	0.0046899510648498
chr11:125102317-125102733:-	SRR12801019_SRR12801024	0.0099780854774506
chr11:125102317-125102733:-	SRR12801023_SRR12801020	0.0021780577659693
chr11:125102317-125102733:-	SRR12801023_SRR12801024	0.0075314330603814
chr11:125102317-125102733:-	SRR12801020_SRR12801024	1.0
chr11:125572569-125575250:+	SRR12801019_SRR12801023	1.0
chr11:125572569-125575250:+	SRR12801019_SRR12801020	0.2018489427874919
chr11:125572569-125575250:+	SRR12801019_SRR12801024	0.1072477673133027
chr11:125572569-125575250:+	SRR12801023_SRR12801020	0.0033696909857557
chr11:125572569-125575250:+	SRR12801023_SRR12801024	0.0016823948821852
chr11:125572569-125575250:+	SRR12801020_SRR12801024	1.0
chr11:125592918-125595880:+	SRR12801019_SRR12801023	1.0
chr11:125592918-125595880:+	SRR12801019_SRR12801020	0.0235826730332648
chr11:125592918-125595880:+	SRR12801019_SRR12801024	0.92226667845193
chr11:125592918-125595880:+	SRR12801023_SRR12801020	0.0057466941318462
chr11:125592918-125595880:+	SRR12801023_SRR12801024	0.5281989072770259
chr11:125592918-125595880:+	SRR12801020_SRR12801024	1.0
chr11:125593725-125595880:+	SRR12801019_SRR12801023	1.0
chr11:125593725-125595880:+	SRR12801019_SRR12801020	0.0212377669916247
chr11:125593725-125595880:+	SRR12801019_SRR12801024	0.5744875840314534
chr11:125593725-125595880:+	SRR12801023_SRR12801020	0.0475364026321838
chr11:125593725-125595880:+	SRR12801023_SRR12801024	0.8326935650479664
chr11:125593725-125595880:+	SRR12801020_SRR12801024	1.0
chr11:126269291-126271436:+	SRR12801019_SRR12801023	1.0
chr11:126269291-126271436:+	SRR12801019_SRR12801020	0.8968735926135559
chr11:126269291-126271436:+	SRR12801019_SRR12801024	0.4095171737625469
chr11:126269291-126271436:+	SRR12801023_SRR12801020	0.0718969061614458
chr11:126269291-126271436:+	SRR12801023_SRR12801024	0.0120723637834864
chr11:126269291-126271436:+	SRR12801020_SRR12801024	1.0
chr11:126273079-126273315:+	SRR12801019_SRR12801023	1.0
chr11:126273079-126273315:+	SRR12801019_SRR12801020	0.201099734462522
chr11:126273079-126273315:+	SRR12801019_SRR12801024	0.0167338476598489
chr11:126273079-126273315:+	SRR12801023_SRR12801020	1.0
chr11:126273079-126273315:+	SRR12801023_SRR12801024	0.514743240596781
chr11:126273079-126273315:+	SRR12801020_SRR12801024	1.0
chr11:126273079-126273335:+	SRR12801019_SRR12801023	1.0
chr11:126273079-126273335:+	SRR12801019_SRR12801020	0.201099734462522
chr11:126273079-126273335:+	SRR12801019_SRR12801024	0.0167338476598489
chr11:126273079-126273335:+	SRR12801023_SRR12801020	1.0
chr11:126273079-126273335:+	SRR12801023_SRR12801024	0.514743240596781
chr11:126273079-126273335:+	SRR12801020_SRR12801024	1.0
chr11:126283153-126290461:+	SRR12801019_SRR12801023	1.0
chr11:126283153-126290461:+	SRR12801019_SRR12801020	0.0456482385007424
chr11:126283153-126290461:+	SRR12801019_SRR12801024	0.9963056300303694
chr11:126283153-126290461:+	SRR12801023_SRR12801020	0.5331562128905816
chr11:126283153-126290461:+	SRR12801023_SRR12801024	1.0
chr11:126283153-126290461:+	SRR12801020_SRR12801024	1.0
chr11:130122513-130123611:+	SRR12801019_SRR12801023	1.0
chr11:130122513-130123611:+	SRR12801019_SRR12801020	0.0077625372622373
chr11:130122513-130123611:+	SRR12801019_SRR12801024	4.723087915215513e-07
chr11:130122513-130123611:+	SRR12801023_SRR12801020	0.1073440043096742
chr11:130122513-130123611:+	SRR12801023_SRR12801024	0.0001148711292821
chr11:130122513-130123611:+	SRR12801020_SRR12801024	1.0
chr11:130122513-130123611:-	SRR12801019_SRR12801023	1.0
chr11:130122513-130123611:-	SRR12801019_SRR12801020	0.0079244896289991
chr11:130122513-130123611:-	SRR12801019_SRR12801024	2.26714548776373e-05
chr11:130122513-130123611:-	SRR12801023_SRR12801020	0.005273322867181
chr11:130122513-130123611:-	SRR12801023_SRR12801024	1.792927209558188e-05
chr11:130122513-130123611:-	SRR12801020_SRR12801024	1.0
chr11:130122513-130126699:+	SRR12801019_SRR12801023	1.0
chr11:130122513-130126699:+	SRR12801019_SRR12801020	2.6865684005062603e-05
chr11:130122513-130126699:+	SRR12801019_SRR12801024	4.061028647557564e-14
chr11:130122513-130126699:+	SRR12801023_SRR12801020	0.0325603277480327
chr11:130122513-130126699:+	SRR12801023_SRR12801024	4.4107685493304526e-08
chr11:130122513-130126699:+	SRR12801020_SRR12801024	0.2787704143565971
chr11:130122513-130126699:-	SRR12801019_SRR12801023	1.0
chr11:130122513-130126699:-	SRR12801019_SRR12801020	0.0047942515985975
chr11:130122513-130126699:-	SRR12801019_SRR12801024	7.911588990119226e-10
chr11:130122513-130126699:-	SRR12801023_SRR12801020	0.1931901780634526
chr11:130122513-130126699:-	SRR12801023_SRR12801024	5.027241362678849e-06
chr11:130122513-130126699:-	SRR12801020_SRR12801024	0.3603839807074838
chr11:130123779-130126699:+	SRR12801019_SRR12801023	1.0
chr11:130123779-130126699:+	SRR12801019_SRR12801020	0.0006964176270153
chr11:130123779-130126699:+	SRR12801019_SRR12801024	5.628157866993794e-11
chr11:130123779-130126699:+	SRR12801023_SRR12801020	0.2894027806557034
chr11:130123779-130126699:+	SRR12801023_SRR12801024	2.2815119517282736e-05
chr11:130123779-130126699:+	SRR12801020_SRR12801024	0.4015243791550515
chr11:130123779-130126699:-	SRR12801019_SRR12801023	1.0
chr11:130123779-130126699:-	SRR12801019_SRR12801020	0.3214790580679559
chr11:130123779-130126699:-	SRR12801019_SRR12801024	1.6006664399860614e-06
chr11:130123779-130126699:-	SRR12801023_SRR12801020	1.0
chr11:130123779-130126699:-	SRR12801023_SRR12801024	0.0463284523118262
chr11:130123779-130126699:-	SRR12801020_SRR12801024	0.181683186959695
chr11:130135715-130137255:+	SRR12801019_SRR12801023	1.0
chr11:130135715-130137255:+	SRR12801019_SRR12801020	0.2590533667655209
chr11:130135715-130137255:+	SRR12801019_SRR12801024	1.0
chr11:130135715-130137255:+	SRR12801023_SRR12801020	0.0237538639876539
chr11:130135715-130137255:+	SRR12801023_SRR12801024	0.5611273671156616
chr11:130135715-130137255:+	SRR12801020_SRR12801024	1.0
chr11:130135715-130137255:-	SRR12801019_SRR12801023	1.0
chr11:130135715-130137255:-	SRR12801019_SRR12801020	0.0113450201711008
chr11:130135715-130137255:-	SRR12801019_SRR12801024	1.0
chr11:130135715-130137255:-	SRR12801023_SRR12801020	0.0029242419192602
chr11:130135715-130137255:-	SRR12801023_SRR12801024	0.919510098721126
chr11:130135715-130137255:-	SRR12801020_SRR12801024	0.4634801294374457
chr11:130135715-130140397:+	SRR12801019_SRR12801023	1.0
chr11:130135715-130140397:+	SRR12801019_SRR12801020	0.0026737137434265
chr11:130135715-130140397:+	SRR12801019_SRR12801024	1.0
chr11:130135715-130140397:+	SRR12801023_SRR12801020	3.3012169476910637e-06
chr11:130135715-130140397:+	SRR12801023_SRR12801024	0.0924360579561765
chr11:130135715-130140397:+	SRR12801020_SRR12801024	0.2982700535826434
chr11:130135715-130140397:-	SRR12801019_SRR12801023	1.0
chr11:130135715-130140397:-	SRR12801019_SRR12801020	0.0342465318300229
chr11:130135715-130140397:-	SRR12801019_SRR12801024	0.8845534212442796
chr11:130135715-130140397:-	SRR12801023_SRR12801020	0.0465807472979682
chr11:130135715-130140397:-	SRR12801023_SRR12801024	1.0
chr11:130135715-130140397:-	SRR12801020_SRR12801024	1.0
chr11:130137291-130140397:+	SRR12801019_SRR12801023	1.0
chr11:130137291-130140397:+	SRR12801019_SRR12801020	0.0588923561720083
chr11:130137291-130140397:+	SRR12801019_SRR12801024	1.0
chr11:130137291-130140397:+	SRR12801023_SRR12801020	0.0026557443732669
chr11:130137291-130140397:+	SRR12801023_SRR12801024	0.3845320871374575
chr11:130137291-130140397:+	SRR12801020_SRR12801024	0.8357166847349222
chr11:134240155-134240464:-	SRR12801019_SRR12801023	1.0
chr11:134240155-134240464:-	SRR12801019_SRR12801020	0.5869412580684754
chr11:134240155-134240464:-	SRR12801019_SRR12801024	0.037949727187357
chr11:134240155-134240464:-	SRR12801023_SRR12801020	0.8495285964221686
chr11:134240155-134240464:-	SRR12801023_SRR12801024	0.192610996730885
chr11:134240155-134240464:-	SRR12801020_SRR12801024	1.0
chr11:134240155-134243118:-	SRR12801019_SRR12801023	1.0
chr11:134240155-134243118:-	SRR12801019_SRR12801020	0.5869412580684754
chr11:134240155-134243118:-	SRR12801019_SRR12801024	0.037949727187357
chr11:134240155-134243118:-	SRR12801023_SRR12801020	0.8495285964221686
chr11:134240155-134243118:-	SRR12801023_SRR12801024	0.192610996730885
chr11:134240155-134243118:-	SRR12801020_SRR12801024	1.0
chr11:134248484-134248808:+	SRR12801019_SRR12801023	1.0
chr11:134248484-134248808:+	SRR12801019_SRR12801020	0.0435746364827841
chr11:134248484-134248808:+	SRR12801019_SRR12801024	0.001013611838364
chr11:134248484-134248808:+	SRR12801023_SRR12801020	0.035940209466788
chr11:134248484-134248808:+	SRR12801023_SRR12801024	0.0007385873381332
chr11:134248484-134248808:+	SRR12801020_SRR12801024	1.0
chr11:134248484-134249166:+	SRR12801019_SRR12801023	1.0
chr11:134248484-134249166:+	SRR12801019_SRR12801020	0.0981063322424541
chr11:134248484-134249166:+	SRR12801019_SRR12801024	0.0058159430181632
chr11:134248484-134249166:+	SRR12801023_SRR12801020	0.0162717032368569
chr11:134248484-134249166:+	SRR12801023_SRR12801024	0.0004621714080854
chr11:134248484-134249166:+	SRR12801020_SRR12801024	1.0
chr11:134248484-134249166:-	SRR12801019_SRR12801023	1.0
chr11:134248484-134249166:-	SRR12801019_SRR12801020	0.0178783445681908
chr11:134248484-134249166:-	SRR12801019_SRR12801024	1.0
chr11:134248484-134249166:-	SRR12801023_SRR12801020	0.0534076020828427
chr11:134248484-134249166:-	SRR12801023_SRR12801024	1.0
chr11:134248484-134249166:-	SRR12801020_SRR12801024	0.5110737660063415
chr11:134248959-134249166:+	SRR12801019_SRR12801023	1.0
chr11:134248959-134249166:+	SRR12801019_SRR12801020	1.0
chr11:134248959-134249166:+	SRR12801019_SRR12801024	0.5608605560701584
chr11:134248959-134249166:+	SRR12801023_SRR12801020	0.017352726446434
chr11:134248959-134249166:+	SRR12801023_SRR12801024	0.0011431861729758
chr11:134248959-134249166:+	SRR12801020_SRR12801024	1.0
chr11:134248959-134249166:-	SRR12801019_SRR12801023	1.0
chr11:134248959-134249166:-	SRR12801019_SRR12801020	0.0102208572733442
chr11:134248959-134249166:-	SRR12801019_SRR12801024	0.5483570732332779
chr11:134248959-134249166:-	SRR12801023_SRR12801020	0.004754530645801
chr11:134248959-134249166:-	SRR12801023_SRR12801024	0.5566657249094633
chr11:134248959-134249166:-	SRR12801020_SRR12801024	0.8778327946569016
